user_id,signup_date,country,device,user_segment,wallet_connected,funded,used_product,retained,deposit_amount
2457,05.03.2024,FR,mobile,returning,1.0,1,0,0,4184.47
2458,2024-06-19,FR,mobile,new,1.0,1,0,0,1669.1
2459,2024-04-27,SG,mobile,new,1.0,1,1,0,2465.9
2460,05.02.2024,CA,mobile,new,1.0,1,0,0,4708.64
2461,02.06.2024,CA,tablet,new,1.0,1,0,0,1174.39
2462,03.01.2024,SG,mobile,new,1.0,1,0,0,1978.65
2463,04.05.2024,ES,mobile,new,1.0,1,1,0,3051.97
2464,2024-04-29,CA,mobile,vip,1.0,1,1,1,3788.93
2465,01.12.2024,AU,mobile,returning,1.0,1,0,0,4513.18
2466,05.01.2024,NL,tablet,returning,1.0,0,0,0,0.0
2467,02.04.2024,US,mobile,new,1.0,1,0,0,4581.59
2468,03.07.2024,US,desktop,new,1.0,0,0,0,0.0
2469,02.07.2024,UK,desktop,returning,1.0,1,0,0,3894.37
2470,2024-01-24,UK,desktop,new,1.0,1,1,0,1180.24
2471,2024-03-21,NL,desktop,returning,1.0,0,0,0,0.0
2472,2024-06-16,IT,mobile,vip,1.0,1,1,0,172.81
2473,03.12.2024,IT,desktop,new,1.0,1,0,0,1949.68
2474,2024-03-19,FR,desktop,returning,1.0,1,1,0,750.67
2475,2024-04-23,FR,desktop,new,1.0,1,0,0,3566.42
2476,2024-02-14,SG,tablet,returning,1.0,1,1,1,3322.6
2477,05.04.2024,DE,desktop,new,1.0,0,0,0,0.0
2478,04.05.2024,UK,desktop,new,1.0,1,0,0,267.66
2479,2024-01-13,DE,tablet,returning,1.0,0,0,0,0.0
2480,2024-04-19,CA,mobile,returning,1.0,1,0,0,4191.14
2481,01.06.2024,US,mobile,returning,1.0,0,0,0,0.0
2482,04.06.2024,FR,mobile,new,1.0,1,0,0,1281.28
2483,03.11.2024,IT,mobile,returning,1.0,1,0,0,2189.52
2484,2024-02-16,NL,desktop,returning,1.0,0,0,0,0.0
2485,04.02.2024,UK,desktop,vip,1.0,1,1,1,3356.27
2486,04.10.2024,US,desktop,returning,1.0,1,0,0,2175.62
2487,2024-02-13,ES,tablet,returning,1.0,1,1,1,2234.37
2488,02.01.2024,NL,mobile,returning,1.0,1,1,0,374.86
2489,01.03.2024,DE,desktop,new,1.0,1,0,0,2037.15
2490,2024-03-24,AU,mobile,new,1.0,1,0,0,3836.0
2491,2024-06-14,DE,mobile,new,1.0,0,0,0,0.0
2492,01.04.2024,UK,mobile,returning,1.0,0,0,0,0.0
2493,2024-05-24,NL,desktop,returning,1.0,1,0,0,4580.12
2494,2024-06-13,AU,mobile,returning,1.0,1,1,1,2096.81
2495,2024-03-28,CA,desktop,new,1.0,1,0,0,2146.75
2496,2024-04-15,ES,mobile,new,1.0,1,0,0,3528.0
2497,2024-04-14,DE,mobile,new,1.0,1,0,0,4716.72
2498,02.05.2024,ES,mobile,new,1.0,1,1,0,1371.95
2499,2024-02-27,NL,mobile,new,1.0,1,0,0,2228.71
2500,2024-06-17,US,tablet,vip,1.0,1,0,0,3990.07
2501,01.08.2024,NL,mobile,new,1.0,1,0,0,3067.98
2502,06.06.2024,IT,tablet,new,1.0,1,0,0,597.4
2503,2024-03-26,AU,tablet,new,1.0,1,1,0,3157.28
2504,2024-06-28,US,tablet,vip,1.0,1,0,0,974.39
2505,04.06.2024,DE,mobile,returning,1.0,0,0,0,0.0
2506,06.01.2024,CA,tablet,new,1.0,0,0,0,0.0
2507,2024-06-28,ES,mobile,vip,1.0,1,1,0,2575.57
2508,2024-02-28,NL,mobile,new,1.0,1,1,0,2669.06
2509,2024-01-30,SG,mobile,new,1.0,1,1,1,4387.21
2510,04.10.2024,UK,tablet,new,1.0,1,1,1,2339.35
2511,03.07.2024,DE,mobile,new,1.0,0,0,0,0.0
2512,05.11.2024,UK,mobile,returning,1.0,1,0,0,1433.24
2513,04.02.2024,US,mobile,vip,1.0,1,0,0,1193.28
2514,03.03.2024,IT,mobile,returning,1.0,1,1,0,4377.55
2515,02.01.2024,DE,mobile,new,1.0,1,0,0,896.5
2516,2024-03-27,IT,desktop,new,1.0,1,1,1,2158.05
2517,2024-02-20,IT,mobile,new,1.0,0,0,0,0.0
2518,03.03.2024,CA,tablet,new,1.0,1,0,0,976.51
2519,2024-03-20,US,desktop,new,1.0,1,1,1,3877.85
2520,2024-03-27,NL,tablet,new,1.0,1,1,1,2398.14
2521,2024-04-19,SG,mobile,returning,1.0,1,0,0,1788.16
2522,04.10.2024,AU,desktop,returning,1.0,0,0,0,0.0
2523,05.08.2024,IT,mobile,new,1.0,0,0,0,0.0
2524,2024-01-19,US,mobile,new,1.0,1,0,0,1837.44
2525,04.10.2024,CA,desktop,new,1.0,1,1,0,4268.46
2526,06.11.2024,DE,desktop,new,1.0,0,0,0,0.0
2527,04.03.2024,FR,desktop,new,1.0,0,0,0,0.0
2528,2024-03-21,FR,desktop,new,1.0,1,1,1,2791.18
2529,04.12.2024,SG,mobile,returning,1.0,0,0,0,0.0
2530,2024-04-22,CA,desktop,returning,1.0,1,0,0,3603.45
2531,06.02.2024,US,mobile,new,1.0,1,1,0,4490.34
2532,2024-01-13,CA,mobile,returning,1.0,1,0,0,4513.62
2533,2024-04-27,AU,desktop,new,1.0,0,0,0,0.0
2534,2024-03-26,AU,tablet,returning,1.0,0,0,0,0.0
2535,2024-01-23,NL,mobile,new,1.0,1,0,0,1676.12
2536,2024-04-16,FR,mobile,new,1.0,1,1,1,4764.63
2537,06.11.2024,FR,mobile,new,1.0,1,1,0,173.14
2538,01.12.2024,AU,mobile,new,1.0,0,0,0,0.0
2539,2024-05-16,CA,desktop,new,1.0,1,1,1,1915.34
2540,2024-03-18,SG,desktop,vip,1.0,1,1,0,4484.2
2541,03.07.2024,SG,desktop,returning,1.0,1,0,0,1409.45
2542,2024-04-17,IT,desktop,new,1.0,1,1,0,1401.75
2543,2024-02-13,DE,mobile,new,1.0,1,0,0,1547.98
2544,2024-05-28,FR,mobile,returning,1.0,1,0,0,3080.95
2545,01.07.2024,AU,mobile,returning,1.0,0,0,0,0.0
2546,05.07.2024,CA,desktop,returning,1.0,1,0,0,2219.75
2547,04.06.2024,US,desktop,new,1.0,0,0,0,0.0
2548,01.11.2024,DE,desktop,returning,1.0,1,0,0,3647.34
2549,2024-06-21,SG,mobile,returning,1.0,1,0,0,4479.81
2550,06.08.2024,UK,mobile,new,1.0,0,0,0,0.0
2551,2024-04-15,UK,tablet,new,1.0,0,0,0,0.0
2552,2024-03-23,CA,mobile,returning,1.0,0,0,0,0.0
2553,02.05.2024,ES,desktop,returning,1.0,1,0,0,3387.29
2554,2024-04-27,ES,mobile,new,1.0,1,0,0,1062.11
2555,2024-06-13,FR,mobile,vip,1.0,0,0,0,0.0
2556,02.10.2024,US,desktop,new,1.0,1,0,0,4666.78
2557,04.01.2024,IT,mobile,new,1.0,1,1,1,1359.24
2558,2024-02-18,CA,desktop,new,1.0,0,0,0,0.0
2559,2024-05-22,UK,desktop,vip,1.0,0,0,0,0.0
2560,2024-05-20,UK,mobile,new,1.0,1,0,0,791.98
2561,2024-02-22,US,desktop,new,1.0,1,0,0,495.34
2562,2024-04-16,FR,mobile,new,1.0,1,1,1,2838.75
2563,02.02.2024,ES,mobile,new,1.0,0,0,0,0.0
2564,2024-04-28,NL,desktop,returning,1.0,0,0,0,0.0
2565,02.01.2024,FR,mobile,new,1.0,1,1,1,613.12
2566,2024-04-27,FR,mobile,returning,1.0,0,0,0,0.0
2567,2024-06-24,SG,tablet,vip,1.0,0,0,0,0.0
2568,03.02.2024,IT,mobile,new,1.0,0,0,0,0.0
2569,2024-03-22,IT,desktop,returning,1.0,1,1,1,736.94
2570,05.09.2024,UK,desktop,new,1.0,1,0,0,1535.15
2571,2024-03-17,IT,mobile,new,1.0,1,1,0,1444.18
2572,2024-01-16,UK,mobile,returning,1.0,1,0,0,3040.99
2573,05.02.2024,FR,mobile,returning,1.0,0,0,0,0.0
2574,01.08.2024,US,mobile,new,1.0,1,0,0,4092.89
2575,2024-05-26,NL,desktop,new,1.0,0,0,0,0.0
2576,06.08.2024,US,desktop,vip,1.0,1,0,0,3818.68
2577,03.07.2024,FR,mobile,returning,1.0,1,1,1,1349.3
2578,2024-04-24,AU,desktop,new,1.0,1,0,0,1264.29
2579,2024-04-22,CA,tablet,new,1.0,1,0,0,4830.67
2580,02.01.2024,ES,mobile,new,1.0,1,0,0,90.77
2581,2024-04-14,CA,desktop,new,1.0,0,0,0,0.0
2582,2024-01-25,NL,desktop,new,1.0,1,1,0,4404.62
2583,2024-02-22,IT,mobile,new,1.0,1,1,0,1038.66
2584,2024-03-21,CA,mobile,new,1.0,1,0,0,4739.06
2585,2024-01-25,IT,desktop,returning,1.0,1,1,1,1744.42
2586,02.02.2024,FR,mobile,new,1.0,1,0,0,2229.74
2587,2024-01-31,NL,mobile,new,1.0,0,0,0,0.0
2588,02.05.2024,SG,desktop,new,1.0,1,1,1,3550.25
2589,2024-03-27,ES,desktop,new,1.0,0,0,0,0.0
2590,05.02.2024,ES,mobile,new,1.0,1,0,0,2958.96
2591,2024-06-25,AU,mobile,returning,1.0,1,1,1,1623.8
2592,2024-02-13,SG,mobile,new,1.0,1,0,0,2791.46
2593,2024-02-17,UK,mobile,new,1.0,1,1,1,3667.0
2594,06.06.2024,ES,mobile,new,1.0,1,0,0,259.56
2595,2024-01-13,DE,mobile,new,1.0,0,0,0,0.0
2596,2024-06-19,UK,mobile,new,1.0,1,0,0,105.44
2597,2024-05-23,ES,mobile,new,1.0,0,0,0,0.0
2598,2024-03-31,FR,mobile,new,1.0,1,0,0,2317.43
2599,06.02.2024,NL,mobile,returning,1.0,0,0,0,0.0
2600,2024-06-23,NL,mobile,vip,1.0,0,0,0,0.0
2601,2024-06-13,DE,mobile,new,1.0,1,0,0,702.59
2602,05.10.2024,FR,tablet,returning,1.0,0,0,0,0.0
2603,06.02.2024,DE,mobile,returning,1.0,1,0,0,3338.5
2604,2024-05-22,IT,desktop,vip,1.0,0,0,0,0.0
2605,03.06.2024,US,tablet,new,1.0,0,0,0,0.0
2606,2024-01-28,ES,mobile,returning,1.0,1,1,1,1109.56
2607,05.04.2024,FR,desktop,vip,1.0,0,0,0,0.0
2608,2024-06-14,US,mobile,new,1.0,0,0,0,0.0
2609,2024-06-20,US,mobile,new,1.0,1,0,0,2192.61
2610,2024-03-20,NL,mobile,vip,1.0,0,0,0,0.0
2611,05.11.2024,NL,mobile,returning,1.0,1,1,0,1028.47
2612,03.12.2024,SG,mobile,new,1.0,0,0,0,0.0
2613,2024-02-13,IT,mobile,returning,1.0,0,0,0,0.0
2614,2024-04-28,FR,desktop,new,1.0,1,1,0,2764.99
2615,2024-02-15,AU,tablet,new,1.0,0,0,0,0.0
2616,2024-03-24,FR,mobile,new,1.0,0,0,0,0.0
2617,2024-01-26,IT,mobile,new,1.0,1,1,1,624.46
2618,04.05.2024,NL,mobile,returning,1.0,0,0,0,0.0
2619,2024-01-13,NL,mobile,new,1.0,1,1,0,164.38
2620,05.04.2024,ES,desktop,returning,1.0,0,0,0,0.0
2621,03.09.2024,CA,mobile,new,1.0,1,1,0,303.1
2622,2024-06-20,NL,mobile,new,1.0,1,0,0,4773.58
2623,2024-02-20,DE,desktop,new,1.0,1,1,0,754.32
2624,2024-01-13,ES,desktop,new,1.0,1,0,0,3556.97
2625,2024-06-17,UK,mobile,returning,1.0,1,1,1,386.23
2626,2024-05-18,CA,mobile,new,1.0,1,1,0,585.39
2627,2024-06-13,CA,mobile,returning,1.0,0,0,0,0.0
2628,2024-02-29,DE,mobile,new,1.0,1,0,0,2568.94
2629,02.01.2024,CA,mobile,new,1.0,1,0,0,2351.11
2630,2024-06-21,AU,mobile,new,1.0,1,0,0,4760.32
2631,2024-01-18,NL,tablet,returning,1.0,1,1,1,4726.94
2632,04.02.2024,NL,mobile,new,1.0,1,1,1,3909.06
2633,2024-05-27,ES,mobile,returning,1.0,0,0,0,0.0
2634,2024-02-13,IT,mobile,returning,1.0,0,0,0,0.0
2635,06.12.2024,DE,mobile,new,1.0,1,0,0,3030.4
2636,02.06.2024,NL,desktop,new,1.0,1,1,0,2302.05
2637,06.09.2024,US,mobile,new,1.0,1,1,1,1813.08
2638,05.06.2024,SG,mobile,vip,1.0,1,0,0,4738.08
2639,2024-01-19,NL,mobile,new,1.0,1,0,0,3034.4
2640,2024-06-27,FR,mobile,new,1.0,1,1,1,2916.41
2641,02.01.2024,US,mobile,new,1.0,0,0,0,0.0
2642,2024-04-15,IT,mobile,returning,1.0,0,0,0,0.0
2643,2024-01-22,US,mobile,returning,1.0,1,1,1,1197.91
2644,05.01.2024,CA,mobile,vip,1.0,1,1,1,281.15
2645,05.08.2024,SG,mobile,returning,1.0,0,0,0,0.0
2646,2024-02-23,UK,desktop,new,1.0,1,0,0,4728.68
2647,2024-05-27,SG,desktop,new,1.0,1,0,0,1602.99
2648,2024-02-27,NL,desktop,returning,1.0,1,0,0,2240.82
2649,06.11.2024,ES,desktop,vip,1.0,1,0,0,617.47
2650,03.10.2024,AU,mobile,new,1.0,1,0,0,4192.78
2651,03.03.2024,IT,desktop,new,1.0,0,0,0,0.0
2652,01.03.2024,ES,mobile,returning,1.0,1,1,0,186.78
2653,04.08.2024,NL,mobile,new,1.0,1,0,0,4178.25
2654,2024-02-14,ES,mobile,new,1.0,0,0,0,0.0
2655,2024-05-22,FR,mobile,vip,1.0,1,1,1,744.41
2656,2024-01-17,US,tablet,returning,1.0,1,0,0,4438.49
2657,2024-05-22,AU,mobile,new,1.0,1,1,0,3662.37
2658,01.05.2024,NL,mobile,new,1.0,1,0,0,865.12
2659,2024-06-22,CA,mobile,new,1.0,0,0,0,0.0
2660,01.11.2024,IT,mobile,vip,1.0,1,0,0,2850.8
2661,04.01.2024,CA,mobile,vip,1.0,1,0,0,1597.65
2662,2024-05-21,US,mobile,returning,1.0,1,1,1,932.25
2663,02.08.2024,AU,mobile,new,1.0,0,0,0,0.0
2664,02.11.2024,US,desktop,new,1.0,1,1,1,4302.95
2665,04.03.2024,DE,mobile,returning,1.0,1,0,0,2047.44
2666,01.05.2024,CA,mobile,new,1.0,0,0,0,0.0
2667,2024-02-21,US,desktop,returning,1.0,0,0,0,0.0
2668,2024-05-29,US,tablet,returning,1.0,1,0,0,2022.79
2669,2024-02-13,ES,mobile,new,1.0,1,1,1,890.94
2670,2024-04-24,NL,mobile,vip,1.0,0,0,0,0.0
2671,06.01.2024,ES,tablet,new,1.0,1,0,0,1946.18
2672,05.06.2024,DE,mobile,returning,1.0,1,0,0,4364.5
2673,2024-04-25,SG,mobile,new,1.0,1,1,0,1847.49
2674,2024-05-28,SG,mobile,returning,1.0,0,0,0,0.0
2675,03.08.2024,ES,tablet,returning,1.0,1,1,0,4760.44
2676,2024-02-16,UK,tablet,new,1.0,0,0,0,0.0
2677,05.06.2024,CA,desktop,new,1.0,1,0,0,4734.23
2678,02.04.2024,ES,mobile,new,1.0,0,0,0,0.0
2679,01.07.2024,FR,mobile,new,1.0,0,0,0,0.0
2680,2024-04-25,FR,mobile,returning,1.0,1,0,0,767.25
2681,2024-02-21,IT,desktop,new,1.0,0,0,0,0.0
2682,2024-04-19,DE,tablet,new,1.0,1,1,0,927.69
2683,2024-02-15,DE,mobile,new,1.0,0,0,0,0.0
2684,2024-05-16,ES,desktop,new,1.0,1,0,0,4320.24
2685,2024-01-23,AU,mobile,returning,1.0,0,0,0,0.0
2686,05.10.2024,US,mobile,new,1.0,0,0,0,0.0
2687,05.06.2024,NL,desktop,returning,1.0,0,0,0,0.0
2688,01.09.2024,US,mobile,returning,1.0,1,0,0,1994.17
2689,2024-02-22,US,mobile,new,1.0,1,1,0,71.65
2690,2024-06-25,DE,mobile,returning,1.0,1,1,0,1405.67
2691,2024-02-17,DE,desktop,new,1.0,1,0,0,3008.26
2692,05.02.2024,FR,desktop,new,1.0,1,1,1,4006.37
2693,2024-03-22,DE,tablet,new,1.0,0,0,0,0.0
2694,2024-04-18,ES,desktop,new,1.0,1,1,0,710.27
2695,01.07.2024,FR,mobile,returning,1.0,1,0,0,597.18
2696,04.08.2024,CA,mobile,new,1.0,1,1,1,4614.36
2697,2024-01-31,US,tablet,new,1.0,1,0,0,3768.18
2698,04.11.2024,CA,mobile,new,1.0,0,0,0,0.0
2699,2024-02-25,US,desktop,new,1.0,1,0,0,2969.41
2700,04.08.2024,US,desktop,returning,1.0,1,1,0,3857.47
2701,01.05.2024,IT,desktop,new,1.0,1,0,0,2172.83
2702,2024-01-30,US,mobile,returning,1.0,1,0,0,3804.36
2703,2024-01-22,AU,mobile,vip,1.0,0,0,0,0.0
2704,2024-05-24,CA,desktop,new,1.0,0,0,0,0.0
2705,2024-05-17,US,desktop,returning,1.0,1,0,0,1890.42
2706,2024-06-18,UK,desktop,new,1.0,1,0,0,1258.27
2707,2024-01-27,UK,mobile,new,1.0,0,0,0,0.0
2708,05.06.2024,UK,mobile,new,1.0,0,0,0,0.0
2709,2024-05-14,ES,desktop,new,1.0,0,0,0,0.0
2710,2024-01-23,FR,desktop,vip,1.0,0,0,0,0.0
2711,2024-03-15,CA,desktop,new,1.0,1,1,1,3658.62
2712,2024-04-26,US,mobile,returning,1.0,1,1,1,2127.38
2713,2024-05-15,SG,tablet,new,1.0,0,0,0,0.0
2714,01.08.2024,FR,mobile,returning,1.0,1,1,1,4907.82
2715,04.10.2024,SG,desktop,new,1.0,0,0,0,0.0
2716,01.05.2024,NL,mobile,returning,1.0,0,0,0,0.0
2717,2024-03-26,AU,mobile,new,1.0,1,0,0,1779.95
2718,05.09.2024,NL,desktop,returning,1.0,1,0,0,4612.55
2719,2024-06-27,DE,mobile,returning,1.0,1,0,0,4668.16
2720,01.12.2024,FR,mobile,returning,1.0,0,0,0,0.0
2721,2024-02-16,SG,mobile,new,1.0,1,0,0,1247.17
2722,2024-01-26,IT,desktop,new,1.0,1,0,0,4001.19
2723,04.11.2024,US,mobile,returning,1.0,1,1,1,2193.72
2724,2024-04-29,ES,mobile,new,1.0,1,1,0,4591.75
2725,2024-06-21,CA,tablet,new,1.0,1,1,1,2278.12
2726,03.10.2024,US,mobile,new,1.0,0,0,0,0.0
2727,01.02.2024,CA,mobile,new,1.0,0,0,0,0.0
2728,2024-01-26,IT,mobile,new,1.0,0,0,0,0.0
2729,2024-01-14,US,tablet,new,1.0,0,0,0,0.0
2730,2024-03-22,AU,mobile,new,1.0,1,0,0,3734.3
2731,04.11.2024,DE,desktop,new,1.0,1,1,0,2361.49
2732,02.01.2024,UK,mobile,new,1.0,1,0,0,1177.61
2733,03.02.2024,IT,desktop,new,1.0,0,0,0,0.0
2734,2024-04-24,DE,desktop,returning,1.0,1,0,0,1036.78
2735,2024-01-30,US,mobile,new,1.0,1,1,0,2155.88
2736,2024-05-20,SG,mobile,returning,1.0,1,1,1,3789.7
2737,2024-06-16,DE,desktop,new,1.0,1,0,0,3045.1
2738,2024-01-31,ES,mobile,new,1.0,1,0,0,3458.71
2739,02.06.2024,DE,tablet,new,1.0,1,0,0,1447.52
2740,2024-06-21,NL,mobile,new,1.0,0,0,0,0.0
2741,04.11.2024,AU,desktop,returning,1.0,1,1,0,2433.1
2742,05.07.2024,IT,mobile,new,1.0,0,0,0,0.0
2743,2024-03-26,UK,desktop,returning,1.0,0,0,0,0.0
2744,2024-02-28,US,mobile,vip,1.0,0,0,0,0.0
2745,2024-01-28,IT,mobile,new,1.0,1,0,0,269.76
2746,05.01.2024,FR,mobile,new,1.0,1,1,1,4096.79
2747,03.01.2024,IT,mobile,new,1.0,1,0,0,4949.97
2748,2024-05-26,ES,mobile,vip,1.0,0,0,0,0.0
2749,2024-06-19,IT,mobile,returning,1.0,1,0,0,2064.05
2750,2024-01-16,FR,desktop,returning,1.0,1,0,0,104.27
2751,03.09.2024,DE,mobile,new,1.0,1,0,0,890.47
2752,2024-02-13,NL,desktop,returning,1.0,1,0,0,3280.01
2753,2024-04-22,DE,mobile,returning,1.0,0,0,0,0.0
2754,2024-05-17,DE,mobile,new,1.0,0,0,0,0.0
2755,2024-06-23,FR,mobile,new,1.0,1,1,0,3079.79
2756,2024-01-19,CA,tablet,new,1.0,0,0,0,0.0
2757,2024-03-24,UK,desktop,new,1.0,1,1,0,3949.93
2758,04.02.2024,FR,mobile,returning,1.0,1,1,0,1306.73
2759,2024-06-27,DE,desktop,new,1.0,1,1,0,3829.98
2760,2024-05-20,IT,mobile,new,1.0,0,0,0,0.0
2761,2024-05-23,UK,mobile,new,1.0,0,0,0,0.0
2762,06.11.2024,US,mobile,new,1.0,0,0,0,0.0
2763,04.09.2024,SG,mobile,new,1.0,1,1,0,3455.52
2764,02.08.2024,US,mobile,vip,1.0,1,1,0,1647.93
2765,03.07.2024,ES,desktop,new,1.0,0,0,0,0.0
2766,2024-03-13,DE,mobile,new,1.0,1,1,0,2750.17
2767,2024-02-19,IT,desktop,returning,1.0,1,0,0,779.01
2768,2024-02-22,CA,mobile,new,1.0,0,0,0,0.0
2769,2024-02-15,NL,mobile,new,1.0,1,0,0,2290.19
2770,2024-02-21,NL,desktop,new,1.0,1,0,0,4411.93
2771,05.03.2024,UK,desktop,new,1.0,0,0,0,0.0
2772,06.05.2024,CA,tablet,new,1.0,0,0,0,0.0
2773,01.05.2024,SG,mobile,new,1.0,1,0,0,2134.9
2774,2024-03-14,US,desktop,new,1.0,1,0,0,4205.86
2775,04.04.2024,SG,desktop,returning,1.0,1,1,1,2971.75
2776,2024-03-15,AU,mobile,new,1.0,1,0,0,999.79
2777,2024-06-16,US,mobile,vip,1.0,0,0,0,0.0
2778,2024-04-25,US,mobile,new,1.0,0,0,0,0.0
2779,05.09.2024,US,mobile,new,1.0,1,0,0,2926.48
2780,03.08.2024,IT,mobile,vip,1.0,0,0,0,0.0
2781,2024-03-20,FR,tablet,new,1.0,0,0,0,0.0
2782,2024-04-14,IT,mobile,new,1.0,1,0,0,2554.62
2783,03.09.2024,NL,desktop,new,1.0,1,0,0,2023.27
2784,06.11.2024,IT,desktop,returning,1.0,1,0,0,642.17
2785,2024-05-21,SG,mobile,new,1.0,1,0,0,2112.71
2786,2024-05-22,IT,mobile,new,1.0,0,0,0,0.0
2787,2024-05-13,FR,mobile,new,1.0,1,0,0,410.17
2788,2024-01-16,UK,desktop,returning,1.0,0,0,0,0.0
2789,2024-03-27,CA,tablet,new,1.0,1,0,0,538.91
2790,05.03.2024,UK,mobile,new,1.0,1,1,0,2108.79
2791,2024-06-22,AU,desktop,new,1.0,1,1,1,1561.64
2792,2024-05-19,NL,mobile,returning,1.0,1,0,0,4631.44
2793,02.10.2024,AU,desktop,new,1.0,1,0,0,1909.74
2794,2024-04-28,AU,mobile,new,1.0,0,0,0,0.0
2795,2024-01-19,CA,mobile,returning,1.0,1,0,0,3801.4
2796,2024-03-16,CA,mobile,new,1.0,1,1,0,2674.73
2797,2024-04-18,FR,mobile,returning,1.0,0,0,0,0.0
2798,2024-04-28,FR,mobile,vip,1.0,1,0,0,3535.22
2799,2024-04-22,UK,desktop,returning,1.0,1,0,0,1337.57
2800,01.02.2024,FR,mobile,new,1.0,0,0,0,0.0
2801,2024-01-20,FR,desktop,new,1.0,1,1,1,4712.43
2802,2024-04-28,ES,mobile,new,1.0,1,0,0,2673.94
2803,04.04.2024,DE,desktop,vip,1.0,1,0,0,4165.05
2804,2024-05-16,UK,desktop,vip,1.0,1,0,0,1856.98
2805,2024-01-21,CA,desktop,new,1.0,1,1,0,546.05
2806,01.08.2024,UK,mobile,returning,1.0,1,1,0,3384.87
2807,2024-06-15,CA,mobile,returning,1.0,1,1,1,88.41
2808,2024-06-13,IT,desktop,new,1.0,0,0,0,0.0
2809,2024-01-29,DE,mobile,new,1.0,1,0,0,2402.7
2810,02.04.2024,ES,mobile,new,1.0,1,0,0,1004.37
2811,02.07.2024,ES,mobile,new,1.0,0,0,0,0.0
2812,2024-03-30,SG,desktop,returning,1.0,1,1,0,3155.51
2813,06.11.2024,NL,desktop,vip,1.0,1,1,1,4898.13
2814,03.08.2024,CA,desktop,new,1.0,0,0,0,0.0
2815,05.10.2024,NL,mobile,new,1.0,1,0,0,2348.79
2816,2024-04-18,IT,mobile,new,1.0,1,1,0,4096.62
2817,2024-04-20,ES,tablet,returning,1.0,1,0,0,2563.53
2818,01.12.2024,IT,mobile,returning,1.0,0,0,0,0.0
2819,02.01.2024,AU,mobile,new,1.0,0,0,0,0.0
2820,2024-06-23,DE,mobile,new,1.0,1,0,0,2504.41
2821,03.03.2024,SG,mobile,new,1.0,1,1,1,4655.6
2822,06.02.2024,IT,mobile,new,1.0,0,0,0,0.0
2823,02.12.2024,SG,mobile,vip,1.0,1,0,0,4455.33
2824,2024-04-16,DE,mobile,new,1.0,0,0,0,0.0
2825,2024-06-20,UK,mobile,new,1.0,0,0,0,0.0
2826,02.07.2024,IT,desktop,new,1.0,1,1,0,3939.71
2827,2024-01-29,FR,mobile,new,1.0,1,0,0,1516.47
2828,2024-02-24,US,mobile,new,1.0,0,0,0,0.0
2829,2024-02-21,ES,desktop,new,1.0,1,0,0,2747.79
2830,2024-04-24,ES,tablet,returning,1.0,0,0,0,0.0
2831,2024-01-19,ES,mobile,new,1.0,1,1,0,1158.29
2832,02.04.2024,UK,desktop,new,1.0,1,1,1,2247.39
2833,2024-02-17,US,mobile,new,1.0,0,0,0,0.0
2834,2024-04-19,DE,mobile,returning,1.0,0,0,0,0.0
2835,2024-01-31,UK,mobile,new,1.0,1,0,0,2446.85
2836,01.03.2024,ES,mobile,returning,1.0,1,0,0,4166.62
2837,06.11.2024,ES,desktop,new,1.0,1,1,0,4485.34
2838,2024-03-28,NL,mobile,new,1.0,0,0,0,0.0
2839,2024-02-21,SG,mobile,new,1.0,1,0,0,2102.37
2840,03.11.2024,SG,desktop,vip,1.0,1,1,1,137.64
2841,2024-02-20,NL,mobile,new,1.0,1,1,0,4315.78
2842,2024-02-25,AU,desktop,new,1.0,1,0,0,912.68
2843,04.08.2024,NL,desktop,new,1.0,1,0,0,3128.32
2844,2024-01-21,SG,mobile,new,1.0,1,0,0,173.61
2845,05.08.2024,ES,tablet,new,1.0,1,1,1,2027.56
2846,2024-04-17,FR,mobile,new,1.0,1,0,0,4930.5
2847,2024-02-22,SG,mobile,new,1.0,1,0,0,548.43
2848,01.06.2024,US,mobile,new,1.0,0,0,0,0.0
2849,2024-03-22,FR,desktop,new,1.0,1,0,0,2147.28
2850,2024-03-19,UK,desktop,new,1.0,1,1,0,1570.39
2851,2024-02-16,SG,mobile,new,1.0,1,0,0,4530.19
2852,04.05.2024,DE,mobile,new,1.0,0,0,0,0.0
2853,2024-04-15,IT,mobile,new,1.0,0,0,0,0.0
2854,2024-06-26,IT,desktop,new,1.0,1,0,0,4353.23
2855,2024-03-22,US,desktop,new,1.0,0,0,0,0.0
2856,2024-01-31,CA,desktop,returning,1.0,1,1,1,1226.61
2857,06.05.2024,IT,desktop,new,1.0,0,0,0,0.0
2858,2024-05-22,US,mobile,returning,1.0,0,0,0,0.0
2859,2024-02-27,CA,mobile,new,1.0,0,0,0,0.0
2860,2024-01-23,UK,mobile,new,1.0,0,0,0,0.0
2861,2024-06-14,CA,desktop,new,1.0,1,1,1,451.88
2862,02.10.2024,DE,mobile,new,1.0,0,0,0,0.0
2863,2024-01-15,SG,mobile,new,1.0,1,1,0,3154.34
2864,2024-03-27,IT,tablet,new,1.0,1,0,0,1715.03
2865,01.03.2024,ES,desktop,returning,1.0,1,0,0,3376.82
2866,01.01.2024,NL,mobile,new,1.0,1,1,0,208.99
2867,2024-03-15,SG,desktop,vip,1.0,1,0,0,710.33
2868,2024-05-18,UK,tablet,new,1.0,1,1,0,3447.54
2869,2024-03-16,UK,mobile,returning,1.0,0,0,0,0.0
